id,keyword,location,text,target,Correct Prediction,LSTM-71bd09db,LSTM_DROPOUT-d3cc3c6e,BI_LSTM-8b7db91c,LSTM_CNN-8b7db91c,FASTTEXT-b054e509,RCNN-7bc816a1,CNN-b054e509,RNN-1258a9d2,GRU-b054e509,HAN-a85c8435
2065,mass%20murderer,"Denver, CO",Just now convicted mass murderer James Holmes told the judge he won't use his right to ask jury for mercy in his own words. #TheaterTrial,1,1,0.4396318793,0.5687977075999999,0.8851215839,0.35751169920000003,0.2894079089,0.5054981709,0.3010932207,0.2554411292,0.20190650219999998,0.3332434595
2066,mass%20murderer,england,also loki is treated too nicely for the fandom as a mass murderer but we all know why :),0,0,0.5252401829,0.6290402412,0.7356130481,0.49065104130000003,0.33725711700000005,0.4589504004,0.3655613661,0.2680735588,0.35874146219999997,0.6444277763
2067,mass%20murderer,Los Angeles via Pittsburgh,@Phoenix_Blue People will create rumors no matter what. The bottom line is giving fifteen minutes of fame to a mass murderer does no good.,1,1,0.6520318389,0.6042253375,0.7071319222,0.4759912789,0.7441889048,0.49703830479999994,0.5873584747,0.4119039774,0.8819364905,0.7184787989
2068,massacre,Kenya,"#FromTheDesk of King George Kenyatta Muumbo at the Kings African Citizens

Thanks to #QuantumDataInformatics we... http://t.co/L6EYfDXaAx",0,0,0.7407121658,0.43846693630000005,0.36869251729999997,0.2446121275,0.44845980409999997,0.4732039571,0.4391888678,0.38355091210000003,0.2641232014,0.4536189437
2069,massacre,,1 TRILLION Dollar Lawsuit Filed Against MSM For 'Staging Sandy Hook Massacre' http://t.co/qutzvk9xoP,1,1,0.5117493868,0.8718622923,0.41308042409999995,0.7662376165000001,0.5432465075999999,0.8151370287,0.6324951649,0.6765536665999999,0.30485183,0.5080322623
2070,massacre,,embrace the beauty of the massacre that lies ahead,0,0,0.5387763381,0.48068192600000004,0.31828051809999997,0.37592047450000005,0.41808480020000005,0.5650044679999999,0.6055970192,0.2092294395,0.208291173,0.632907033
2075,massacre,@KEYTNC3 @KCOY,What person would possibly make a horror film about the Isla Vista massacre in order to make money off of our tragedy?,1,1,0.719851017,0.5174611211,0.37651675939999996,0.272996366,0.562757194,0.6139274836,0.4769459665,0.40506184100000003,0.2522923946,0.5530037284
2079,massacre,"Perth, Scotland",Letter after Glencoe Massacre Scotland ' Who will provide me with meat for my table ? Now that my red haired warrior is gone forever ',1,1,0.7089816332,0.5874860287,0.41932734850000003,0.2790744901,0.1561400294,0.6185846329,0.18592530489999998,0.34791052340000006,0.07989272474999999,0.5024110675
2080,massacre,,Thus ends the clam massacre of 2015. #clambake #showgirldayoff https://t.co/PtyUJJi67T,1,1,0.5001865029,0.7768269181,0.7373252511,0.630309999,0.6119084954,0.20649996399999998,0.7929729223,0.496733129,0.5366572738000001,0.6467188000999999
2081,massacre,"Waco, Texas",Saturday Night Massacre ? 25 Years Later #TomLandry?s Firing Still A Day of Infamy http://t.co/MlA71Y7mMW,1,1,0.8035050631,0.7615307570000001,0.20593118670000002,0.23826611039999998,0.5613591671,0.4912880063,0.4749752879,0.5593806505,0.37849879259999997,0.4958114326
2083,mayhem,Ohio...yep we said it.,The adventure continues in Terraria 1.3 join us for more hijinks and mayhem. :-) http://t.co/MZcDdOYKen,0,0,0.59027946,0.6719132662,0.1117890179,0.11701887849999999,0.3454793096,0.09345951676000001,0.28650367260000004,0.2245149314,0.3050314784,0.5008051991
2087,mayhem,"Mumbai, Maharashtra",Mumbai attack mayhem was planned and launched from Pakistan'Ex-Federal Investigation Agency (FIA) chief Tariq Khosa. http://t.co/xzSP5JhVfc,1,1,0.7923367023000001,0.6996923684999999,0.9306175709000001,0.740238905,0.3774063885,0.6620044708,0.55675143,0.631736517,0.3521360755,0.6329252124
2088,mayhem,"Hollywood, Ca",Wed Aug 8 ! #Mayhem @ Avalon ! 19+ Event ! July &amp; Aug Bdays Free! Tix -&gt; http://t.co/1oZe4aW3Ju Txt (818) 447-8427 http://t.co/uzpKaRBAQv,0,0,0.6679257154,0.4513128996,0.23190808300000001,0.4384582043,0.17797312140000002,0.6694760323,0.09656217694000001,0.36878451700000003,0.07755208015,0.4838261604
2092,mayhem,"The Woodlands, TX",Slayer at Rockstar Mayhem Festival #slayer #metal #concertphotography #houston #livemusic #canonÛ_ https://t.co/5FrWySzwrs,0,0,0.6424351335,0.5402023196,0.1827905774,0.1107762456,0.3110986352,0.3716523647,0.3162291646,0.2501685023,0.1670195162,0.2192142755
2095,mayhem,Central Jersey,PNC Bank Arts Center shooting: Holmdel man nabbed http://t.co/tvmD14uikO,1,1,0.3497496247,0.5451292396,0.1732045412,0.6197843552000001,0.5081108809,0.44047757979999996,0.6877827644,0.4692621529,0.3285827637,0.654833138
2105,meltdown,Wouldn't u like to know,Apple's momentum 'meltdown' bites investors - http://t.co/hsECqcdc7P #Apple #Stocks #Crash #TimCook #Investment,0,0,0.2544224858,0.21382761,0.1914411783,0.4575206637,0.2915751934,0.5213859677,0.349815011,0.431094259,0.1641115248,0.2507255077
2109,meltdown,Manisto Trap House,Craving a triple chocolate meltdown from bees rn,0,0,0.5231186748,0.2865287364,0.17809471489999998,0.1380251646,0.31073051690000003,0.2009084225,0.3857641518,0.11659038070000001,0.27520352600000003,0.46950635310000005
2112,meltdown,"Pittsburgh, PA",The meltdown I'm currently witnessing makes it seem like a delayed flight is a true anomaly instead of y'know the expected outcome.,0,0,0.2764800191,0.33392435309999996,0.18212184309999999,0.2851429284,0.45675081009999996,0.6512304543999999,0.33707109090000004,0.30570715670000004,0.23105549809999998,0.28089174629999997
2113,meltdown,"Tuksa, OK",@ChelseaVPeretti's bit on @meltdown_show was also gold.,1,1,0.7409454584,0.5363819003,0.059551596639999996,0.09956455231000001,0.3231290579,0.09172174335000001,0.5127617121,0.043390810489999994,0.17552432420000003,0.35590285060000004
2119,military,Abuja,Inspectors So Far Denied Access to Iran's Scientists - Wall Street Journal http://t.co/SuR3odwMKa http://t.co/2VSX1yO5hT,1,1,0.2848630846,0.8772752881,0.9133303165000001,0.7734825611,0.6304473281,0.9111864567,0.5855475664,0.8045973778,0.4831516147,0.6546699404999999
2120,military,,Admiral Says Public Schools Nationwide Shortchanging Military Kids | http://t.co/g0q0bzBjli http://t.co/rbt3mLhlX7 via @Militarydotcom,0,0,0.5135284661999999,0.3109340668,0.5369394422,0.161644727,0.2497757375,0.2656864524,0.1157036424,0.4226886928,0.160836488,0.24387130140000002
2122,military,,Texian Iliad: A Military History of the Texas Revolution by Hardin Stephen L. http://t.co/RrIDS0mrJ1 http://t.co/wybtUk7LbG,1,1,0.5035423636,0.4320157468,0.19741284850000002,0.38818645479999997,0.38714349270000004,0.34092506770000003,0.4763806462,0.365614444,0.2048978806,0.39049559829999997
2125,military,,VINTAGE EAGLE 4' OIL CAN OILER FOR WWII JEEP MB GPW MILITARY VEHICLE TOOL KIT http://t.co/9tpFRN725P http://t.co/hVH6b3wOLg,0,0,0.3530265689,0.40460428600000004,0.7563875318000001,0.2929289341,0.3880146742,0.5727043747999999,0.4775642455,0.5691660643,0.1609290242,0.3643855453
2130,military,,VIDEO=&gt; Barack Obama: America Has a Mindset that ÛÏPrefers Military Action Over NegotiationÛ http://t.co/kLs6UPlw0T via @gatewaypundit,0,0,0.7290099859,0.5790091753000001,0.3769308329,0.1583386064,0.4153440297,0.5445677042,0.4182651043,0.3967134058,0.1906422377,0.41946008799999995
2132,military,Worldwide,Obama warns there will be another war without Iran deal #military http://t.co/gM7QlTRLuW http://t.co/wTutMlHDMH,1,1,0.607345283,0.7094897031999999,0.9092582464,0.4547703564,0.5757536292000001,0.4347594678,0.5303424596999999,0.6386213303,0.4195838571,0.5950306058
2139,mudslide,United Kingdom,Paul Hollywood 'what happened....looks like a mudslide... It's like chewing on a rubber tyre... It looks a mess...' Oh dear Dorrett! #GBBO,1,1,0.3063404262,0.2886272669,0.1532631814,0.1675986648,0.5231409073,0.3319991827,0.4396398664,0.2622183561,0.5208066702,0.428737253
2148,natural%20disaster,,@patrickandsam @ghaccount I've been screaming natural disaster for months but now idk. Maybe a hospital crisis.,1,1,0.45271426439999995,0.551579237,0.2090290487,0.5704977512,0.4055880904,0.6249552965,0.48636126520000006,0.2825462818,0.31502681969999996,0.2962227464
2153,natural%20disaster,Ottawa,IRIN Asia | Red tape tangles Nepal reconstruction | Nepal | Disaster Risk Reduction | Natural Disasters http://t.co/q7LG6ncf7G,1,1,0.8386278748999999,0.9194545745999999,0.7805646658,0.8232616186,0.5495812297,0.8934669495,0.6838003397,0.7853565215999999,0.46092766520000006,0.7625368834
2155,natural%20disaster,Canberra (mostly),Does more trust = more giving? Natural disaster yes - regular giving - maybe! | Pro Bono Australia https://t.co/rXG0BvBBuS via @ProBonoNews,0,0,0.7183583379,0.7515456676000001,0.1773143709,0.5793330669,0.38180997969999997,0.6271589994,0.3338297307,0.4302986264,0.46009251479999996,0.6295576096
2157,natural%20disaster,U.A.E.,Washi is indeed 'A Natural Disaster' ????,1,1,0.6852933168,0.5056427717,0.207441777,0.21431225539999998,0.3076072931,0.3811500669,0.3849164248,0.1779527068,0.1063086689,0.5187840462
2158,natural%20disaster,,I added a video to a @YouTube playlist http://t.co/Ei5Z52tohR Natural Disaster Survival ep.7 '2079 Bacon Hair...',1,1,0.3633675575,0.3790914714,0.19315907359999998,0.38915508990000003,0.3291941583,0.7201210259999999,0.4494097829,0.5039508343,0.1946544945,0.2131197006
2159,natural%20disaster,Modishthaan,RT Karnythia: Another #ErasureIsNotEquality example? Movies like The Impossible about a natural disaster in Thailand that focuses on white Û_,1,1,0.679944098,0.2687823772,0.3716929555,0.1425197721,0.5645841956000001,0.7149314284,0.7757241726,0.32105967399999996,0.38594660159999994,0.5948126912
2160,natural%20disaster,"Washington, DC area",@jonk @jamucsb Hopefully this vacation *doesn't* include an earthquake or other natural disaster!,1,1,0.4398264885,0.6944572926000001,0.2462777793,0.8808355927,0.46837025880000005,0.9632314444,0.7368768454000001,0.3913632333,0.24161037800000001,0.44643718
2161,natural%20disaster,,New 15-Day Emergency food supply for natural disaster Earthquake Flood Tornado http://t.co/6hrlBLiIcO http://t.co/WS0nVDUZqW,1,1,0.7495263815000001,0.7363395691,0.3572489619,0.9666561484,0.8697160481999999,0.977419138,0.9614657164,0.7631408572,0.6976284981,0.7452921867
2162,natural%20disaster,Interwebs,How You Can Help The Community In The Event Of A Natural Disaster - http://t.co/42LgdZXz62,1,1,0.5238711834,0.46994623539999997,0.7251811624,0.7718566656,0.7266677618,0.8514906168,0.6847054958,0.6669639945,0.6042186022,0.3709893525
2168,nuclear%20disaster,Japan,Less consuming less energy to avoid nuclear disaster again and again.,1,1,0.6834006906,0.7252869009999999,0.8714666963,0.5404193401,0.5726227164,0.9123860598000001,0.8147139549,0.3817873597,0.4211305976,0.7201773523999999
2172,nuclear%20disaster,NYC,Check out 'NOVA | Nuclear Meltdown Disaster' http://t.co/ZzxM74d7qV #PBS,1,1,0.2225197256,0.4587264061,0.3601549864,0.620864749,0.2888224721,0.5803175569,0.45554754140000003,0.48124650119999995,0.2199884355,0.3264865279
2181,nuclear%20reactor,,SEALED The Nuclear Regulatory Commission Reactor 1980 Record New Wave Art Rock http://t.co/FS9w33aczP http://t.co/7sywMf0EQU,0,0,0.4272774458,0.716848433,0.6316512823,0.21316099170000002,0.341837585,0.286980629,0.3791432381,0.4261248708,0.1341897845,0.3388562799
2184,nuclear%20reactor,Finland,@MaximEristavi Meanwhile in Finland: Nuclear project with Russian Rosatom moves on http://t.co/ogkoeFvzrj,1,1,0.8071577549,0.7607987523,0.434856236,0.33287131789999996,0.5823827386,0.4850450158,0.4988231361,0.2568086684,0.5618432164,0.5721186996000001
2186,nuclear%20reactor,,#NuclearPower Global Nuclear Reactor Construction Market grew 4.5% between 2013 and 2014: Û_ Nuclear Reactor Co... http://t.co/BXPjjeQDrG,0,0,0.8205113411,0.8566833734999999,0.9181600809,0.3839231133,0.7978390455,0.837169528,0.7348936796,0.6694741249,0.6739419103000001,0.6370976567000001
2187,nuclear%20reactor,,ThorCon: A Thorium Molten Salt Reactor System that can be built Now https://t.co/K90M1qoE9q #thorium #Auspol #climate #nuclearrcSA #nuclear,1,1,0.39816835520000005,0.4325572252,0.5120808482,0.6056237221,0.3866281509,0.4802828729,0.3814521134,0.6334790587,0.21797496079999998,0.236960277
2188,nuclear%20reactor,Washington DC region,Steam pipe problems sideline US #Navy's 3 newest #submarines. #breaking news. My story at http://t.co/L8QFRdwBPg http://t.co/JrzjtqjSi7,0,0,0.5967468618999999,0.3415377736,0.2182881534,0.2125455439,0.3783000708,0.46955454350000003,0.3353921473,0.4267405272,0.1843337119,0.20286910239999997
2191,nuclear%20reactor,Helsinki,Finnish Nuclear Plant to Move Ahead After Financing Secured http://t.co/S9Jhcf3lD7 @JukkaOksaharju @ollirehn @juhasipila,0,0,0.7072823048000001,0.7578217983,0.2329586744,0.24558100100000002,0.5160223246,0.44906672840000006,0.5301712751,0.357235074,0.32874685530000003,0.4842586815
2192,nuclear%20reactor,Head of the Family,@AlbertBrooks Don't like the Ayatollah Khomeini Memorial Nuclear Reactor for the Annihilation of Israel? Racist!,1,1,0.5932084918,0.5158654451,0.47819975020000005,0.3081336617,0.439450711,0.8036416173,0.4260918796,0.3776963651,0.2147640586,0.5100436807000001
2201,obliterate,"North Carolina, USA",This is progress? Weaponry to obliterate every trace of natural life? This is absolute total lunacy. #Hiroshima http://t.co/tBhiSukfvn,1,1,0.339943558,0.39722335340000003,0.17818599940000002,0.5379905105,0.44527435299999996,0.6978416443000001,0.5993744731,0.35928100350000003,0.1249420643,0.3316641152
2202,obliterate,Seattle,@PauloSergioMDC @TheIranDeal @POTUS Those silly talks trusting a terrorist nation (who hates us) that has vowed to obliterate Israel.,1,1,0.7186863421999999,0.5868604183,0.153131485,0.45273476840000004,0.36931824679999997,0.6727451086,0.3503361344,0.21026045079999997,0.3394708633,0.36389714479999996
2204,obliterate,Bucks,@lionofjudah1948 @AmericanJewry The Nazis pursued their ambitions to obliterate a religion in Europe #Israel is trying to do the same,1,1,0.39179590340000003,0.413104862,0.08738160132999999,0.12068051099999999,0.3689686656,0.23611882329999997,0.5531156659,0.1407412291,0.27603974940000003,0.30879253149999997
2225,obliterated,,@LeonC1963 @RomanGaul @Makrina91 Never realised how many conventional bombs the Yanks dropped on Japan prior 2 Nuks. They obliterated cities,1,1,0.5455882549000001,0.3506421149,0.1935733259,0.9113057851999999,0.485393554,0.9066696167,0.7656089664,0.5263940096,0.6860917806999999,0.5933223367
2235,obliteration,Canada,Need a conquest server on CTE they're all Russian Squad Obliteration servers at the moment. Lame. But only 105 ping on Russian server. ??,0,0,0.3662415147,0.49271830920000004,0.2468742132,0.15626850720000002,0.48174008729999995,0.4952689111,0.3785661757,0.23649877309999998,0.5366924405,0.4772753119
2249,obliteration,The World,"AMAZING ANCIENT TEXT RENDERINGS!
-------
Carl Gallups Dr. Michael Brown and Mark Biltz weigh in on this... http://t.co/sifF4ITJZ0",0,0,0.1103295982,0.26198026539999997,0.1130889058,0.09673088788999999,0.31038072710000003,0.1290691197,0.5285137892,0.25249361989999997,0.16068285699999998,0.21462351079999997
2257,oil%20spill,,Got the gas and the splash like an oil spill.,0,0,0.5818877816,0.46088790890000003,0.8332830667,0.8784198165,0.623355031,0.938595593,0.6148687005,0.3068811297,0.6025811434,0.5660451651
2261,oil%20spill,Arlington,When the Government couldn't figure out how to plug the Gulf oil spill so Chuck Norris plugged it...with his fist.,1,1,0.3687201142,0.6904581784999999,0.9316754341,0.8498716354000001,0.5066960454,0.8296842575,0.3511345387,0.4304274917,0.6365762949,0.5058573484000001
2276,pandemonium,LND Greatest City In the World,What scenes at Trent Bridge England could win the #Ashes today at this rate! #Pandemonium,0,0,0.816514492,0.48752117159999997,0.380358696,0.2265487313,0.4425960183,0.46063712240000004,0.5504615903,0.2280131578,0.2973682284,0.45591410990000003
2278,pandemonium,"Loreto College, Mullingar",This time next week there will be absolute pandemonium in several homes around Westmeath with some carefully... http://t.co/nwfNxs4rIE,0,0,0.32864764329999996,0.2634318173,0.3081619143,0.3934621215,0.5520190597,0.5194162726,0.5650244951,0.5462106466,0.3012167811,0.3837417662
2286,pandemonium,"Durham, NC",The move Saturday --&gt; #Mirage! 400 N. West st. Raleigh NC 21+ http://t.co/bXdaTWjNHS Tickets at: http://t.co/7hAnPcr5rK,1,1,0.7872930765,0.5640351176,0.3780041635,0.7254448533,0.5570105314,0.60539186,0.5617168546,0.5370947122999999,0.60335958,0.6913981438
2287,pandemonium,Nigeria|| Lagos,Pandemonium In Aba As Woman Delivers Baby Without Face (Photos): According to eye witnesses in Ogbor Hill in A... http://t.co/lJYIG8RBOQ,1,1,0.5416809915999999,0.2974100113,0.12420791390000001,0.1797623038,0.6196348071,0.2682037354,0.5457811952,0.1997713745,0.4554252625,0.213587448
2292,panic,"Corpus Christi, Texas","Don't blame the messenger. Food panic in Venezuela. 1 minute video.Thanks SHTFPlan!
https://t.co/QBSTQXA6QX",0,0,0.2852320671,0.43592882159999996,0.19594287870000002,0.4120096564,0.4063230753,0.5767871140999999,0.31401515010000003,0.3603426218,0.23250460620000002,0.25741013879999997
2319,police,Wolverhampton,A man tried to steal my phone I saw ye police near me and punched him and started shouting for them. I ran after him for two miles....,0,0,0.189180702,0.2845676839,0.2337103784,0.2850352526,0.42152127619999996,0.7867486477,0.3254589736,0.36249986289999997,0.1728856266,0.23252844809999998
2320,police,"Gresham, OR",FOLLOW-UP at 4700 BLOCK OF SW 11TH ST GRESHAM OR [Gresham Police #PG15000044153] 17:00 #pdx911,1,1,0.8373981714000001,0.6391132474,0.15537816289999998,0.2907558084,0.5136898756,0.6238553524,0.4585383832,0.3080817461,0.28718298670000003,0.6165246964
